CAI Type,Subcategory,Entity name,"NCES ID
(IPEDS or PSS school ID)",Entity number,CMS number,FRN,Location ID,Street address,City,State or territory,Zip code,Longitude,Latitude,Broadband Need,Broadband Availability
S,K-12 (public),Robertson Elementary School,,116555,,,,2807 W Lincoln Ave,Yakima,WA,98902,-120.5464259,46.60350907,,
S,K-12 (public),Robinson Elementary School,,16035056,,,,125 South Wehe,Pasco,WA,99301,-119.0759366,46.23364976,,
S,K-12 (public),Robinswood Middle School,,222848,,,,14200 Se 13th Place,Bellevue,WA,98007,-122.1518514,47.59914967,,
S,K-12 (public),Rochester Center (Fka Belfair),,16041484,,,,7710 James Rd Sw,Rochester,WA,98579,-123.0457434,46.79426941,,
S,K-12 (public),Rochester High School,,116177,,,,19800 Carper Rd Sw,Rochester,WA,98579,-123.0480244,46.79985952,,
S,K-12 (public),Rochester High School,530747002267,,,,,19800 Carper Rd SW,Rochester,WA,98579,-123.0480244,46.79985952,,
S,K-12 (public),Rochester Middle School,,116176,,,,9936 Highway 12 Sw,Rochester,WA,98579,-123.091,46.82188,,
S,K-12 (public),Rochester Middle School,530747001118,,,,,9937 Highway 12 SW,Rochester,WA,98579,-123.092,46.82087,,
S,K-12 (public),Rochester Primary School,530747001117,,,,,7440 James Rd,Rochester,WA,98579,-123.0407723,46.79420165,,
S,K-12 (public),Rochester Primary School,,116175,,,,9937 Highway 12 Sw,Rochester,WA,98579,-123.092,46.82087,,
S,K-12 (public),Rochester School District 401,,145323,,14272231,,10140 Highway 12 Sw,Rochester,WA,98579,-123.096,46.82217,,
S,K-12 (public),Rochester School District 401,,145323,,14272231,,10140 Highway 12 Sw,Rochester,WA,98579,-123.096,46.82217,,
S,K-12 (public),Rochester School District 401,,145323,,14272231,,10140 Highway 12 Sw,Rochester,WA,98579,-123.096,46.82217,,
S,K-12 (public),Rochester Virtual Academy,530747003812,,,,,10140 Highway 12 SW #7 & 8,Rochester,WA,98579,-123.096,46.82217,,
S,K-12 (public),Rock Creek Elementary,530876000692,,,,,25700 MAPLE VALLEY BLK DIAM RD,Maple Valley,WA,98038,-121.969,47.4093,,
S,K-12 (public),Rock Creek Elementary School,,114882,,10863611,,25700 Mapl Vly Blck Dmnd Rd Se,Maple Valley,WA,98038,-122.021,47.3719,,
S,K-12 (public),Rock Island Elementary,530231000322,,,,,5645 Rock Island Road,Rock Island,WA,98850,-120.1552547,47.3769228,,
S,K-12 (public),Rock Island Elementary School,,116525,,,,5645 Rock Island Rd,Rock Island,WA,98850,-120.1552547,47.3769228,,
S,K-12 (public),Rockwell Elementary Sch,,114931,,,,11125 162nd Ave Ne,Redmond,WA,98052,-122.1233102,47.69969522,,
S,K-12 (public),Rocky Ridge Elementary,530048001925,,,,,6514 260th St E,Graham,WA,98338,-122.3454023,47.02069942,,
S,K-12 (public),Rocky Ridge Elementary School,,115701,,,,6514 260th St E,Graham,WA,98338,-122.3454023,47.02069942,,
S,K-12 (public),Rogers Elementary School,,115889,,,,1301 E 34th St,Tacoma,WA,98404,-122.4136159,47.23231402,,
S,K-12 (public),Rogers Elementary School,,116061,,,,2001 26th Ave Ne,Olympia,WA,98506,-122.8749626,47.06884098,,
S,K-12 (public),Rogers High School,,115800,,18731943,,12801 86th Ave E,Puyallup,WA,98373,-122.3148435,47.13830227,,
S,K-12 (public),Rogers High School,,116889,,12796041,,1622 E Wellesley Ave,Spokane,WA,99207,-117.3877664,47.70062251,,
S,K-12 (public),Rogers High School,530825001386,,,,,1622 E Wellesley Ave,Spokane,WA,99207,-117.3877664,47.70062251,,
S,K-12 (public),Room Nine Journey Program,,16045326,,,,2545 Northeast 200th Street,Shoreline,WA,98155,-122.3020618,47.77379561,,
S,K-12 (public),Roosevelt Elementary,530825001404,,,,,333 W 14Th Ave,Spokane,WA,99204,-117.4167686,47.64268669,,
S,K-12 (public),Roosevelt Elementary,530318002780,,,,,701 E Avenue,Granger,WA,98932,-120.189,46.34769,,
S,K-12 (public),Roosevelt Elementary School,,16055499,,,,106 Monroe Road,Port Angeles,WA,98362,-123.3863091,48.10233111,,
S,K-12 (public),Roosevelt Elementary School,530682003230,,,,,106 Monroe Road,Port Angeles,WA,98362,-123.3863091,48.10233111,,
S,K-12 (public),Roosevelt Elementary School,,116556,,,,120 N 16th Ave,Yakima,WA,98902,-120.5304034,46.59839831,,
S,K-12 (public),Roosevelt Elementary School,531011001704,,,,,120 N 16th Ave,Yakima,WA,98902,-120.5304034,46.59839831,,
S,K-12 (public),Roosevelt Elementary School,530618000934,,,,,1417 SAN FRANCISCO AVE NE,OLYMPIA,WA,98506,-122.8846309,47.05715392,,
S,K-12 (public),Roosevelt Elementary School,,116064,,12708855,,1417 San Francisco St Ne,Olympia,WA,98506,-122.8846309,47.05715392,,
S,K-12 (public),Roosevelt Elementary School,,115411,,,,2900 Yew St,Bellingham,WA,98226,-122.4425935,48.76709571,,
S,K-12 (public),Roosevelt Elementary School,530042000112,,,,,2900 Yew St,Bellingham,WA,98226,-122.4425935,48.76709571,,
S,K-12 (public),Roosevelt Elementary School,,116344,,,,2921 Falk Rd,Vancouver,WA,98661,-122.6286699,45.64265613,,
S,K-12 (public),Roosevelt Elementary School,530927000638,,,,,2921 FALK RD,VANCOUVER,WA,98661,-122.6286699,45.64265613,,
S,K-12 (public),Roosevelt Elementary School,,116844,,12792800,,333 W 14th Ave,Spokane,WA,99204,-117.4167686,47.64268669,,
S,K-12 (public),Roosevelt Elementary School,,115892,,,,3550 E Roosevelt Ave,Tacoma,WA,98404,-122.3988975,47.22879129,,
S,K-12 (public),Roosevelt Elementary School,530870001497,,,,,3550 E Roosevelt Ave,Tacoma,WA,98404,-122.3988975,47.22879129,,
S,K-12 (public),Roosevelt Elementary School,,116610,,,,405 Bailey Avenue,Granger,WA,98932,-120.191,46.34687,,
S,K-12 (public),Roosevelt Elementary School,,117070,,,,615 Chinook Ave,Roosevelt,WA,99356,-120.218,45.74249,,
S,K-12 (public),Roosevelt Elementary School,530753001119,,,,,P.O. Box 248,Roosevelt,WA,99356,-120.354,45.85143,,
S,K-12 (public),Roosevelt High School,530771001239,,,,,1410 NE 66 ST,SEATTLE,WA,98115,-122.3129378,47.67651563,,
S,K-12 (public),Roosevelt High School,,115121,,,,1410 Ne 66th St,Seattle,WA,98115,-122.3129378,47.67651563,,
S,K-12 (public),Roosevelt Middle School,,115737,,12670691,,106 Monroe Rd,Port Angeles,WA,98362,-123.3863091,48.10233111,,
S,K-12 (public),Roosevelt School District 403,,145538,,24486722,,615 Chinook Ave,Roosevelt,WA,99356,-120.218,45.74249,,
S,K-12 (public),Roosevelt School District 403,,145538,,24486722,,615 Chinook Ave,Roosevelt,WA,99356,-120.218,45.74249,,
S,K-12 (public),Roosevelt School District 403,,145538,,24486722,,615 Chinook Ave,Roosevelt,WA,99356,-120.218,45.74249,,
S,K-12 (public),Rooted School Vancouver,,17033375,,,,10401 Ne Fourth Plain Blvd,Vancouver,WA,98662,-122.565,45.66229,,
S,K-12 (public),Rooted School Washington,,17031185,,31812373,,10401 Ne Fourth Plain Blvd,Vancouver,WA,98862,-122.5670914,45.66250466,,
S,K-12 (public),Rosa Parks Elementary,530423003077,,,,,22845 NE Cedar Park Crescent,Redmond,WA,98053,-122.035,47.68493,,
S,K-12 (public),Rosa Parks Elementary School,,16040470,,,,22845 Ne Cedar Park Crescent,Redmond,WA,98053,-122.035,47.68493,,
S,K-12 (public),Rosalia Elementary & Secondary School,530756002422,,,,,916 South Josephine,Rosalia,WA,99170,-117.369,47.23167,,
S,K-12 (public),Rosalia Elementary/ High School,,116813,,12795290,,916 S Josephine Ave,Rosalia,WA,99170,-117.369,47.23167,,
S,K-12 (public),Rosalia School District 320,,145496,,12795290,,916 S Josephine Ave,Rosalia,WA,99170,-117.369,47.23167,,
S,K-12 (public),Rosalia School District 320,,145496,,12795290,,916 S Josephine Ave,Rosalia,WA,99170,-117.369,47.23167,,
S,K-12 (public),Rosalia School District 320,,145496,,12795290,,916 S Josephine Ave,Rosalia,WA,99170,-117.369,47.23167,,
S,K-12 (public),Rosalind Franklin Stem Elementary,,16076473,,,,6010 Road 52,Pasco,WA,99301,-119.159,46.28275,,
S,K-12 (public),Rosalind Franklin STEM Elementary,530657003499,,,,,6010 Road 52,Pasco,WA,99301,-119.159,46.28275,,
S,K-12 (public),Rose Alternative Middle School,,115339,,,,9600 Sharon Dr,Everett,WA,98204,-122.2457234,47.91064588,,
S,K-12 (public),Rose Hill Elementary,530423000682,,,,,8044 128th AVE NE,Kirkland,WA,98033,-122.1692763,47.67549946,,
S,K-12 (public),Rose Hill Elementary School,,114832,,,,8044 128th Ave Ne,Kirkland,WA,98033,-122.1692763,47.67549946,,
S,K-12 (public),Rose Hill Middle School,530423000683,,,,,13505 NE 75th,Redmond,WA,98052,-122.1600323,47.67164788,,
S,K-12 (public),Rose Middle School,,114941,,,,13505 Ne 75th St,Redmond,WA,98052,-122.1600323,47.67164788,,
S,K-12 (public),Rose Middle School,,192740,,,,9600 Sharon Drive,Everett,WA,98204,-122.2457234,47.91064588,,
S,K-12 (public),Rose Valley Elementary,530000300594,,,,,1502 Rose Valley Rd,Kelso,WA,98626,-122.8261997,46.09872241,,
S,K-12 (public),Rose Valley Elementary School,,116286,,,,1502 Rose Valley Rd,Kelso,WA,98626,-122.8261997,46.09872241,,
S,K-12 (public),Rotc Armory,,16084566,,,,1950 Se Mile Hill Drive,Port Orchard,WA,98366,-122.6210359,47.53400588,,
S,K-12 (public),Rowena Chess Elementary,,230018,,13013222,,715 N 24th Ave,Pasco,WA,99301,-119.1226977,46.23488501,,
S,K-12 (public),Rowena Chess Elementary,530657002785,,,,,715 N 24TH AVE,PASCO,WA,99301,-119.1226977,46.23488501,,
S,K-12 (public),Roxhill Elementary School,530771001240,,,,,7740 34th Ave SW,SEATTLE,WA,98126,-122.3752463,47.53327739,,
S,K-12 (public),Roxhill Elementary School,,115200,,,,9430 30th Ave Sw,Seattle,WA,98126,-122.3713764,47.51798246,,
S,K-12 (public),Roy Elementary,530048000126,,,,,PO BOX 238,ROY,WA,98580,-122.468,46.93823,,
S,K-12 (public),Roy Elementary School,,116180,,,,340 Peterson St South,Roy,WA,98580,-122.542,47.00146,,
S,K-12 (public),Royal City,,16038685,,,,120 Acacia St. W.,Royal City,WA,99357,-119.629,46.89921,,
S,K-12 (public),Royal City Blossom Center,,17027839,,,,431 Cherry St,Royal City,WA,99357,-119.621,46.90314,,
S,K-12 (public),Royal High School,,117072,,,,955 Ahlers Rd,Royal City,WA,99357,-119.626,46.91284,,
S,K-12 (public),Royal High School,530762001123,,,,,PO Box 486,Royal City,WA,99357,-119.686,46.89759,,
S,K-12 (public),Royal Intermediate School,,16050711,,,,6261 Rd 12 Sw,Royal City,WA,99357,-119.6266493,46.91379595,,
S,K-12 (public),Royal Intermediate School,530762003526,,,,,PO Box 486,Royal City,WA,99357,-119.686,46.89759,,
S,K-12 (public),Royal Middle School,,117073,,,,921 Ahlers Rd,Royal City,WA,99357,-119.626,46.91284,,
S,K-12 (public),Royal Middle School,530762001124,,,,,PO Box 486,Royal City,WA,99357,-119.686,46.89759,,
S,K-12 (public),Royal School District 160,,145539,,12490801,,901 Ahlers Road,Royal City,WA,99357,-119.626,46.91284,,
S,K-12 (public),Royal School District 160,,145539,,12490801,,901 Ahlers Road,Royal City,WA,99357,-119.626,46.91284,,
S,K-12 (public),Ruby Bridges Elementary,,17029240,,,,20510 49th Drive Se,Woodinville,WA,98072,-122.167,47.81116,,
S,K-12 (public),Ruby Bridges Elementary,530591003746,,,,,20510 49th Drive SE,Woodinville,WA,98072,-122.167,47.81116,,
S,K-12 (public),Rufus Jones School,,115406,,,,1718 35th St,Bellingham,WA,98226,-122.4713134,48.71615622,,
S,K-12 (public),Rural Resources Community Action,,16058001,,19712983,,956 S Main St,Colville,WA,99114,-117.9055728,48.5359574,,
S,K-12 (public),Rush Elementary School,,114942,,,,6101 152nd Ave Ne,Redmond,WA,98052,-122.1379132,47.66172998,,
S,K-12 (public),Ruth Bader Ginsburg Elementary School,,17029691,,,,8614 Ne 25th Avenue,Vancouver,WA,98665,-122.6463225,45.68453862,,
S,K-12 (public),Ruth Livingston Elem School,,116953,,13034202,,2515 Road 84,Pasco,WA,99301,-119.2009921,46.25131159,,
S,K-12 (public),Ruth Livingston Elementary,530657000971,,,,,2515 ROAD 84,PASCO,WA,99301,-119.2009921,46.25131159,,
S,K-12 (public),Ryther Center,,223131,,,,2400 Ne 95th Street,Seattle,WA,98115,-122.302851,47.69755094,,
S,K-12 (public),Ryther Child Center,,115107,,,,2400 Ne 95th St,Seattle,WA,98115,-122.302851,47.69755094,,
S,K-12 (public),Sac School (Structured Alternative Confinement School),,17002390,,,,1229 W Mallon Ave,Spokane,WA,99201,-117.4302176,47.6652736,,
S,K-12 (public),Sacajawea Elementary,530732001101,,,,,535 Fuller St.,Richland,WA,99352,-119.2762536,46.30875369,,
S,K-12 (public),Sacajawea Elementary School,,117053,,,,518 Catskill St,Richland,WA,99354,-119.2760388,46.30637926,,
S,K-12 (public),Sacajawea Elementary School,,116425,,,,700 Ne 112th St,Vancouver,WA,98685,-122.6630978,45.70216332,,
S,K-12 (public),Sacajawea Elementary School,530927001581,,,,,700 NE 112TH ST,VANCOUVER,WA,98685,-122.6630978,45.70216332,,
S,K-12 (public),Sacajawea Elementary School,530771001242,,,,,9501 20 AV NE,SEATTLE,WA,98115,-122.30682,47.69757768,,
S,K-12 (public),Sacajawea Elementary School,,115106,,,,9501 20th Ave Ne,Seattle,WA,98115,-122.30682,47.69757768,,
S,K-12 (public),Sacajawea Middle School,,114631,,13079926,,1101 S Dash Point Rd,Federal Way,WA,98003,-122.3189318,47.33494196,,
S,K-12 (public),Sacajawea Middle School,530282000448,,,,,1101 S DASH POINT RD,FEDERAL WAY,WA,98003,-122.3189318,47.33494196,,
S,K-12 (public),Sacajawea Middle School,,116835,,12795738,,401 E 33rd Ave,Spokane,WA,99203,-117.4043747,47.62451972,,
S,K-12 (public),Sacajawea Middle School,530825001405,,,,,401 E 33Rd Ave,Spokane,WA,99203,-117.4043747,47.62451972,,
S,K-12 (public),Sacred Heart Hospital,530825003367,,,,,W 101 8Th Ave,Spokane,WA,99204,-117.413,47.64853,,
S,K-12 (public),Saddle Mountain Elementary,,193950,,,,500 N Riverview Avenue,Mattawa,WA,99349,-119.9,46.74189,,
S,K-12 (public),Saddle Mountain Elementary,530936002514,,,,,P.O. Box 907,Mattawa,WA,99349,-119.778,46.73096,,
S,K-12 (public),Sadie Halstead Middle School,530561001911,,,,,P. O. Box 70,Newport,WA,99156,-117.197,48.18585,,
S,K-12 (public),Sage Crest Elementary,530393003584,,,,,6411 W 38th Ave,Kennewick,WA,99338,-119.208,46.17512,,
S,K-12 (public),Sage Crest Elementary School,,17016371,,,,6411 W 38th Ave,Kennewick,WA,99338,-119.208,46.17512,,
S,K-12 (public),Sage Hills High School,,16024301,,,,35 K Street,Ephrata,WA,98823,-119.5365605,47.31984929,,
S,K-12 (public),Sage Hills Open Doors Youth Re-Engagement Program,530261003600,,,,,333 4TH AVE NW,Ephrata,WA,98823,-119.5507392,47.32520773,,
S,K-12 (public),Sage Point Elementary School,530522003281,,,,,4000 Peninsula Drive,Moses Lake,WA,98837,-119.316055,47.09013697,,
S,K-12 (public),Sage Point Elementary School,,16051972,,,,4000 W Penninsula Drive,Moses Lake,WA,98837,-119.3160758,47.09011457,,
S,K-12 (public),Sager Middle School,,116985,,,,1755 S College Ave,College Place,WA,99324,-118.3887136,46.03094953,,
S,K-12 (public),Saghalie Middle School,,114767,,13079959,,33914 19th Ave Sw,Federal Way,WA,98023,-122.3570499,47.29743845,,
S,K-12 (public),Saint Helens Elementary,530447000711,,,,,431 27th Avenue,Longview,WA,98632,-122.9593748,46.12796781,,
S,K-12 (public),Saint John Elementary,,17001574,,,,301 W Nob Hill Rd,Saint John,WA,99171,-117.587,47.08695,,
S,K-12 (public),Saint John Endicott High School,,116815,,,,West 301 Nob Hill,Saint John,WA,99171,-117.587,47.08695,,
S,K-12 (public),Saint John School Dist 322,,145497,,15591548,,West 301 Nob Hill,St. John,WA,99171,-117.587,47.08695,,
S,K-12 (public),Saint John School Dist 322,,145497,,15591548,,West 301 Nob Hill,St. John,WA,99171,-117.587,47.08695,,
S,K-12 (public),Salem Lutheran School,,114736,,,,9906 232nd St Sw,Edmonds,WA,98020,-122.3656583,47.78871845,,
S,K-12 (public),Salem Woods Elementary School,,115542,,,,12802 Wagner Rd,Monroe,WA,98272,-121.9374821,47.88115729,,
S,K-12 (public),Salem Woods Elementary School,530513001849,,,,,12802 Wagner Rd.,Monroe,WA,98272,-121.9374821,47.88115729,,
S,K-12 (public),Salish Coast Elementary,,17016227,,,,1637 Grant St,Port Townsend,WA,98368,-122.7915445,48.11122337,,
S,K-12 (public),Salish Coast Elementary,530684001005,,,,,1637 Grant St,Port Townsend,WA,98368,-122.7915445,48.11122337,,
S,K-12 (public),Salish Middle School,530585003587,,,,,8605 Campus Glen Dr NE,Lacey,WA,98516,-122.757,47.08108,,
S,K-12 (public),Salish Middle School,,17001708,,,,8605 Campus Glen Dr. Ne,Lacey,WA,98516,-122.757,47.08108,,
S,K-12 (public),Salish Sea Elementary,,17023854,,,,3438 S. 148th Street,Tukwila,WA,98168,-122.288157,47.47062846,,
S,K-12 (public),Salk Middle School,,116898,,12795779,,6411 N Alberta St,Spokane,WA,99208,-117.4483962,47.71714181,,
S,K-12 (public),Salk Middle School,530825001406,,,,,6411 N Alberta St,Spokane,WA,99208,-117.4483962,47.71714181,,
S,K-12 (public),Salmon Bay,,115213,,,,1810 Nw 65th Street,Seattle,WA,98117,-122.3801476,47.67599371,,
S,K-12 (public),Salmon Bay K-8 School,530771002716,,,,,1810 NW 65 ST,SEATTLE,WA,98117,-122.3801476,47.67599371,,
S,K-12 (public),Salmon Creek Elementary,530927001582,,,,,1601 NE 129TH ST,VANCOUVER,WA,98685,-122.6546971,45.71461711,,
S,K-12 (public),Salmon Creek Elementary School,,116423,,,,1601 Ne 129th St,Vancouver,WA,98685,-122.6546971,45.71461711,,
S,K-12 (public),Salnave Elementary,530123000226,,,,,1015 SALNAVE ROAD,CHENEY,WA,99004,-117.5945939,47.48185711,,
S,K-12 (public),Salnave Elementary School,,116663,,,,1015 Salnave Rd,Cheney,WA,99004,-117.5945939,47.48185711,,
S,K-12 (public),Saltars Point Elem School,,115848,,,,908 3rd St,Steilacoom,WA,98388,-122.609343,47.16459147,,
S,K-12 (public),Saltars Point Elementary,530846001432,,,,,908 3RD STREET,STEILACOOM,WA,98388,-122.609343,47.16459147,,
S,K-12 (public),Samantha Smith Elementary,530423002216,,,,,23305 NE 14th St,Sammamish,WA,98074,-122.0271208,47.62202598,,
S,K-12 (public),Samish Elementary School,,115587,,,,23953 Prairie Road,Sedro Woolley,WA,98284,-122.2258214,48.5860214,,
S,K-12 (public),Samish Elementary School,530774001278,,,,,23953 Prairie Road,Sedro-Woolley,WA,98284,-122.2258214,48.5860214,,
S,K-12 (public),Sammamish River Valley Online School,530423003799,,,,,P.O. BOX 97039,REDMOND,WA,98073,-122.121,47.67876,,
S,K-12 (public),Sammamish Senior High,530039000085,,,,,100 140th Avenue SE,Bellevue,WA,98005,-122.1535043,47.608925,,
S,K-12 (public),Sammamish Sr High School,,114658,,,,100 140th Ave Se,Bellevue,WA,98005,-122.1535043,47.608925,,
S,K-12 (public),San Juan Island Sch Dist 149,,145219,,11963006,,285 Blair Street,Friday Harbor,WA,98250,-123.020338,48.5338867,,
S,K-12 (public),San Juan Island Sch Dist 149,,145219,,11963006,,285 Blair Street,Friday Harbor,WA,98250,-123.020338,48.5338867,,
S,K-12 (public),San Juan Island Sch Dist 149,,145219,,11963006,,285 Blair Street,Friday Harbor,WA,98250,-123.020338,48.5338867,,
S,K-12 (public),Sand Hill Elementary,530579002220,,,,,NE 791 Sand Hill Rd.,Belfair,WA,98528,-122.847,47.45848,,
S,K-12 (public),Sand Hill Elementary School,,116101,,12673604,,Ne 791 Sand Hill Rd,Belfair,WA,98528,-122.847,47.45848,,
S,K-12 (public),Sand Point,,16062886,,,,6208 60th Ave N.E.,Seattle,WA,98115,-122.2635226,47.67377238,,
S,K-12 (public),Sand Point Elementary,530771003316,,,,,6208 60 Ave NE,Seattle,WA,98115,-122.2635226,47.67377238,,
S,K-12 (public),Sandburg Elementary School,,114844,,,,12801 84th Ave Ne,Kirkland,WA,98034,-122.2295146,47.7152617,,
S,K-12 (public),Sanislo Elementary School,,115065,,,,1812 Sw Myrtle St,Seattle,WA,98106,-122.3575158,47.53913836,,
S,K-12 (public),Sanislo Elementary School,530771001244,,,,,1812 SW MYRTLE ST,SEATTLE,WA,98106,-122.3575158,47.53913836,,
S,K-12 (public),Sarah J Anderson Elem School,,116428,,,,2215 Ne 104th St,Vancouver,WA,98686,-122.648647,45.69669698,,
S,K-12 (public),Sarah J Anderson Elementary,530927001583,,,,,2215 NE 104TH ST,VANCOUVER,WA,98686,-122.648647,45.69669698,,
S,K-12 (public),Saratoga School,530834003011,,,,,7600 272nd St NW,Stanwood,WA,98292,-122.3397756,48.24308676,,
S,K-12 (public),Sartori,,177589,,13132931,,315 Garden Avenue North,Renton,WA,98055,-122.200428,47.48702366,,
S,K-12 (public),Sartori Elementary School,,17016726,,,,315 Garden Ave N,Renton,WA,98057,-122.200428,47.48702366,,
S,K-12 (public),Sartori Elementary School,530723003651,,,,,332 Park Ave N,Renton,WA,98057,-122.2021844,47.48729875,,
S,K-12 (public),Satellite High School,530354002968,,,,,18367 8th Ave S,Seattle,WA,98148,-122.3242267,47.43893868,,
S,K-12 (public),Satsop Elementary,530768001126,,,,,Box 96,Satsop,WA,98583,-123.484,47.00218,,
S,K-12 (public),Satsop Elementary School,,116182,,14859680,,853 Monte Elma Rd,Satsop,WA,98583,-123.481,47.00322,,
S,K-12 (public),Satsop School District 104,,145324,,14859680,,853 Monte Elma Rd,Satsop,WA,98583,-123.481,47.00322,,
S,K-12 (public),Satsop School District 104,,145324,,14859680,,853 Monte Elma Rd,Satsop,WA,98583,-123.481,47.00322,,
S,K-12 (public),Satus Elementary,530948001616,,,,,910 S. Camas Avenue,Wapato,WA,98951,-120.4173221,46.44021542,,
S,K-12 (public),Satus Elementary School,,116648,,,,910 S Camas Ave,Wapato,WA,98951,-120.4173221,46.44021542,,
S,K-12 (public),Sawyer Woods Elem School,,114906,,13182365,,31135 228th Ave Se,Black Diamond,WA,98010,-122.0390688,47.3231713,,
S,K-12 (public),Sawyer Woods Elementary School,530396001610,,,,,31135 228th Ave SE,Black Diamond,WA,98010,-122.0390688,47.3231713,,
S,K-12 (public),Sca - Spokane Campus,,16066964,,,,8913 N Nettleton Ln,Spokane,WA,99208,-117.4461957,47.739751,,
S,K-12 (public),Sca - Tacoma Campus,,16066965,,,,2014 S 15th St,Tacoma,WA,98405,-122.4632954,47.24657688,,
S,K-12 (public),Sccp Community Images,,223304,,24149080,,1810 N Greene St,Spokane,WA,99217,-117.363,47.67219,,
S,K-12 (public),SCCP Images,530825002534,,,,,1810 N Greene St,Spokane,WA,99217,-117.363,47.67219,,
S,K-12 (public),Scenic Hill Elementary School,,114804,,13182449,,26025 Woodland Way S,Kent,WA,98031,-122.2095182,47.36761289,,
S,K-12 (public),Scenic Hill Elementary School,530396000631,,,,,26025 Woodland Way S,Kent,WA,98030,-122.2095182,47.36761289,,
S,K-12 (public),School Home Partnership Program,,223031,,,,4407 116th St Ne,Marysville,WA,98271,-122.1719232,48.09988346,,
S,K-12 (public),School Home Partnership Program,530486002590,,,,,7204 27TH AVE NE,Marysville,WA,98271,-122.1949312,48.06158936,,
S,K-12 (public),"School Of Industrial Design, Engineering, And Art (Idea)",,17013004,,,,6701 S Park Ave,Tacoma,WA,98408,-122.4418339,47.19603792,,
S,K-12 (public),School Of The Arts,,234618,,,,302 S. Ninth Street,Tacoma,WA,98402,-122.4407748,47.25524854,,
S,K-12 (public),School to Life,530111003012,,,,,15111 E Sprague Ave,Spokane Valley,WA,99037,-117.2014498,47.65705466,,
S,K-12 (public),Schools For The 21st Century,,115843,,,,18020 B St E,Spanaway,WA,98387,-122.4282124,47.09261534,,
S,K-12 (public),Science and Math Institute,530870003286,,,,,5501 N. Pearl St,Tacoma,WA,98407,-122.513,47.30306,,
S,K-12 (public),Science And Math Institute (Sami),,16055407,,,,5501 North Pearl Street,Tacoma,WA,98407,-122.513,47.30306,,
S,K-12 (public),Scootney Springs Elem School,,117033,,,,695 S 14th Ave,Othello,WA,99344,-119.1544947,46.82017581,,
S,K-12 (public),Scootney Springs Elementary,530648000958,,,,,695 S 14th Ave,Othello,WA,99344,-119.1544947,46.82017581,,
S,K-12 (public),Scriber Lake High School,,114851,,,,23200 100th Ave W,Edmonds,WA,98020,-122.3667356,47.78867233,,
S,K-12 (public),Scriber Lake High School,530240000338,,,,,23200 100th AVE W,Edmonds,WA,98020,-122.3667356,47.78867233,,
S,K-12 (public),SE AREA TECHNICAL SKILLS CENTER,530945003481,,,,,525 CAMPUS LOOP DR,WALLA WALLA,WA,99362,-118.281245,46.0793018,,
S,K-12 (public),Seabeck Elementary,,186145,,12673315,,15565 Seabeck Hwy Nw,Seabeck,WA,98380,-122.8319524,47.63817803,,
S,K-12 (public),Seahawk Academy,,206084,,,,810 18th Ave,Seattle,WA,98122,-122.3089092,47.60938454,,
S,K-12 (public),Seahurst Elementary School,,115257,,12965273,,14603 14th Ave Sw,Burien,WA,98166,-122.3526192,47.47112815,,
S,K-12 (public),Seahurst Elementary School,530354000549,,,,,14603 14th Ave SW,Burien,WA,98166,-122.3526192,47.47112815,,
S,K-12 (public),Seamar Youth Res Trtmt Ctr,,115302,,,,24215 Pacific Hwy S,Des Moines,WA,98198,-122.2971572,47.38404379,,
S,K-12 (public),Seatac Christian Academy,,115297,,,,18435 42nd Ave S,Seattle,WA,98188,-122.2816151,47.43720336,,
S,K-12 (public),Seattle Arts & Sciences Acad,,115170,,,,1432 15th Ave,Seattle,WA,98122,-122.3127704,47.61333463,,
S,K-12 (public),Seattle Baptist School,,114993,,,,234 Ray,Seattle,WA,98166,-122.353,47.45158,,
S,K-12 (public),Seattle Campus,,16045020,,,,9205 3rd Ave Sw,Seattle,WA,98106,-122.3389363,47.52159624,,
S,K-12 (public),Seattle Campus (New),,17033722,,,,158 S 168th St,Burien,WA,98148,-122.3317481,47.4524404,,
S,K-12 (public),Seattle Country Day School,,115082,,,,2619 4th Ave N,Seattle,WA,98109,-122.3495807,47.64330391,,
S,K-12 (public),Seattle Evening School,,207472,,,,520 Ne Ravenna Blvd,Seattle,WA,98119,-122.3230831,47.67720326,,
S,K-12 (public),Seattle Hebrew Academy,,115098,,,,1617 Interlaken Dr E,Seattle,WA,98112,-122.3080931,47.63289722,,
S,K-12 (public),Seattle Hill Elementary,530802002028,,,,,12711 51st Avenue SE,Everett,WA,98208,-122.1637358,47.88179272,,
S,K-12 (public),Seattle Hill Elementary School,,115362,,,,12711 51st Ave Se,Everett,WA,98208,-122.1637358,47.88179272,,
S,K-12 (public),Seattle Learning Center,,115051,,,,212 N 41st St,Seattle,WA,98103,-122.3562848,47.65635068,,
S,K-12 (public),Seattle Lutheran High School,,115133,,,,4141 41st Ave Sw,Seattle,WA,98116,-122.3841384,47.56620202,,
S,K-12 (public),Seattle School District 1,,145192,,1576206,,"2445 3rd. Avenue South, Ms 21-350",Seattle,WA,98134,-122.3299946,47.58146251,,
S,K-12 (public),Seattle School District 1,,145192,,1576206,,"2445 3rd. Avenue South, Ms 21-350",Seattle,WA,98134,-122.3299946,47.58146251,,
S,K-12 (public),Seattle School District 1,,145192,,1576206,,"2445 3rd. Avenue South, Ms 21-350",Seattle,WA,98134,-122.3299946,47.58146251,,
